,compound_id,standard_inchi_key,target_id,standard_type,standard_relation,standard_value,assay_format,assaytype
537,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,987000.0,,binding
538,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P30680,Kd,=,0.61,,binding
539,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P30680,Kd,=,15.5,,binding
540,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P30536,Kd,=,108.0,,binding
541,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,0.04058,,binding
542,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,0.1804,,binding
543,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,0.271,,binding
544,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,0.381,,binding
545,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,0.391,,binding
546,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,0.528,,binding
547,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,0.679,,binding
548,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,1.64,,binding
549,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,1.956,,binding
550,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,2.447,,binding
551,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,3.69,,binding
552,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,4.53,,binding
553,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,4.66,,binding
554,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,5.78,,binding
555,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,7.51,,binding
556,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,7.63,,binding
557,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,8.22,,binding
558,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,9.74,,binding
559,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,10.71,,binding
560,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,11.5,,binding
561,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,11.66,,binding
562,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,13.0,,binding
563,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,16.8,,binding
564,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,18.25,,binding
565,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,21.7,,binding
566,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,21.9,,binding
567,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,28.2,,binding
568,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,34.3,,binding
569,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,34.9,,binding
570,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,45.1,,binding
571,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,52.0,,binding
572,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,52.5,,binding
573,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,55.63,,binding
574,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,99.4,,binding
575,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,127.0,,binding
576,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,236.0,,binding
577,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P29274,Kd,=,389.0,,binding
578,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P28190,Kd,=,0.5312,,binding
579,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P28190,Kd,=,0.6409999999999999,,binding
580,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P28190,Kd,=,9.402000000000001,,binding
581,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P28190,Kd,=,305.95,,binding
582,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P27986, P42338",Kd,=,82.0,cell_based,binding
583,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P24941,Kd,=,540.0,,binding
584,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P24527,Kd,=,60.0,,binding
585,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P24527,Kd,=,130.0,,binding
586,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P24527,Kd,=,220.0,,binding
587,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P24527,Kd,=,270.0,,binding
588,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P24527,Kd,=,290.0,,binding
589,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P24527,Kd,=,310.0,,binding
590,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P24527,Kd,=,350.0,,binding
591,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P22605,Kd,=,2.0,cell_based,binding
592,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P22605,Kd,=,4.0,cell_based,binding
593,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P22605,Kd,=,8.0,cell_based,binding
594,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P22605,Kd,=,120.0,cell_based,binding
595,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P22605,Kd,=,250.0,cell_based,binding
596,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P22605,Kd,=,500.0,cell_based,binding
597,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P22605,Kd,=,8000.0,cell_based,binding
598,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P18266,Kd,=,9000.0,,binding
599,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P18266,Kd,=,600000.0,,binding
600,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P14740,Kd,=,2.38,,binding
601,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P14740,Kd,=,11.0,,binding
602,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P14174,Kd,=,24000.0,,binding
603,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P13631,Kd,=,0.12,cell_based,binding
604,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P13631,Kd,=,0.25,cell_based,binding
605,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P13631,Kd,=,0.5,cell_based,binding
606,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P13631,Kd,=,1.0,cell_based,binding
607,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P13631,Kd,=,2.0,cell_based,binding
608,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P13631,Kd,=,8.0,cell_based,binding
609,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P13631,Kd,=,30.0,cell_based,binding
610,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P13631,Kd,=,60.0,cell_based,binding
611,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P13631,Kd,=,120.0,cell_based,binding
612,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P11103,Kd,=,10.0,biochemical,binding
613,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P11103,Kd,=,20.0,biochemical,binding
614,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P11103,Kd,=,30.0,biochemical,binding
615,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P11103,Kd,=,40.0,biochemical,binding
616,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P11103,Kd,=,50.0,biochemical,binding
617,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P11103,Kd,=,60.0,biochemical,binding
618,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P11103,Kd,=,70.0,biochemical,binding
619,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P11103,Kd,=,80.0,biochemical,binding
620,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P11103,Kd,=,170.0,biochemical,binding
621,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P11103,Kd,=,250.0,biochemical,binding
622,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P11103,Kd,=,780.0,biochemical,binding
623,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P11103,Kd,=,870.0,biochemical,binding
624,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,240.0,cell_based,binding
625,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,339.0,cell_based,binding
626,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,347.0,cell_based,binding
627,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,479.0,cell_based,binding
628,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,1778.0,cell_based,binding
629,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,1862.0,cell_based,binding
630,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,1950.0,cell_based,binding
631,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,2512.0,cell_based,binding
632,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,2951.0,cell_based,binding
633,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,3715.0,cell_based,binding
634,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,5248.0,cell_based,binding
635,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,6026.0,cell_based,binding
636,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,7943.0,cell_based,binding
637,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,9333.0,cell_based,binding
638,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,10233.0,cell_based,binding
639,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,10471.0,cell_based,binding
640,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,15849.0,cell_based,binding
641,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,20417.0,cell_based,binding
642,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,22909.0,cell_based,binding
643,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,27542.0,cell_based,binding
644,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,28840.0,cell_based,binding
645,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,30903.0,cell_based,binding
646,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,31623.0,cell_based,binding
647,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,56234.0,cell_based,binding
648,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P10608,Kd,=,100000.0,cell_based,binding
649,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P0DMS8,Kd,=,1.42,cell_based,binding
650,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P0DMS8,Kd,=,28.5,cell_based,binding
651,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P0C559,Kd,=,230.0,,binding
652,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08581,Kd,=,37.5,,binding
653,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,<,7.443,,binding
654,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,13.77,,binding
655,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,16.44,,binding
656,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,16.82,,binding
657,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,25.3,,binding
658,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,29.18,,binding
659,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,34.6,,binding
660,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,40.59,,binding
661,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,54.3,,binding
662,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,55.8,,binding
663,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,70.75,,binding
664,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,82.08,,binding
665,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,83.2,,binding
666,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,92.14,,binding
667,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,118.0,,binding
668,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,150.0,,binding
669,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,267.65,,binding
670,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,269.95,,binding
671,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,290.5,,binding
672,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,295.0,,binding
673,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,369.67,,binding
674,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,1715.0,,binding
675,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,9285.0,,binding
676,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P08069,Kd,=,10640.0,,binding
677,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07949,Kd,<,1.0,,binding
678,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,<,1.0,,binding
679,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,0.418,,binding
680,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,0.721,,binding
681,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,1.56,,binding
682,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,1.704,,binding
683,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,2.289,,binding
684,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,2.396,,binding
685,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,2.71,,binding
686,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,3.013,,binding
687,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,3.391,,binding
688,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,3.46,,binding
689,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,3.5669999999999997,,binding
690,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,3.7969999999999997,,binding
691,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,3.807,,binding
692,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,4.005,,binding
693,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,4.082,,binding
694,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,4.167,,binding
695,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,4.3,,binding
696,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,4.586,,binding
697,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,5.018,,binding
698,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,5.103,,binding
699,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,5.426,,binding
700,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,5.462999999999999,,binding
701,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,5.53,,binding
702,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,5.809,,binding
703,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,5.957000000000001,,binding
704,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,6.162999999999999,,binding
705,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,6.21,,binding
706,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,6.872000000000001,,binding
707,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,7.62,,binding
708,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,8.402000000000001,,binding
709,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,8.722999999999999,,binding
710,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,8.801,,binding
711,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,8.895,,binding
712,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,9.462,,binding
713,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,9.767000000000001,,binding
714,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,10.7,,binding
715,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,10.97,,binding
716,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,11.02,,binding
717,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,12.01,,binding
718,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,12.14,,binding
719,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,12.65,,binding
720,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,13.55,,binding
721,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,13.9,,binding
722,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,14.35,,binding
723,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,15.03,,binding
724,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,15.98,,binding
725,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,16.62,,binding
726,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,16.97,,binding
727,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,17.6,,binding
728,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,17.79,,binding
729,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,18.73,,binding
730,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,21.05,,binding
731,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,21.71,,binding
732,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,22.18,,binding
733,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,23.61,,binding
734,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,23.84,,binding
735,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,24.44,,binding
736,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,26.06,,binding
737,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,26.6,,binding
738,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,27.73,,binding
739,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,32.85,,binding
740,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,32.95,,binding
741,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,34.57,,binding
742,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,34.83,,binding
743,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,35.07,,binding
744,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,39.06,,binding
745,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,40.16,,binding
746,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,49.54,,binding
747,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,53.85,,binding
748,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,54.99,,binding
749,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,55.66,,binding
750,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,59.62,,binding
751,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,62.7,,binding
752,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,67.44,,binding
753,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,71.34,,binding
754,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,72.13,,binding
755,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,80.55,,binding
756,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,82.33,,binding
757,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,86.6,,binding
758,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,95.6,,binding
759,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,96.83,,binding
760,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,97.27,,binding
761,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,129.91,,binding
762,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,143.22,,binding
763,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,162.32,,binding
764,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,163.02,,binding
765,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,179.95,,binding
766,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,195.3,,binding
767,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,222.62,,binding
768,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,235.99,,binding
769,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,236.62,,binding
770,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,255.38,,binding
771,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,261.7,,binding
772,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,283.62,,binding
773,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,290.0,,binding
774,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,323.85,,binding
775,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,434.1,,binding
776,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,484.9,,binding
777,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,505.43,,binding
778,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,513.83,,binding
779,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,553.05,,binding
780,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,577.95,,binding
781,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,580.77,,binding
782,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,661.65,,binding
783,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,737.5,,binding
784,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,843.9,,binding
785,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,901.8,,binding
786,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,968.2,,binding
787,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,999.3,,binding
788,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,1018.06,,binding
789,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,1239.33,,binding
790,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,1547.67,,binding
791,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,1662.67,,binding
792,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,2152.5,,binding
793,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,2827.0,,binding
794,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,3034.3,,binding
795,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,4223.0,,binding
796,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,4826.33,,binding
797,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,5749.5,,binding
798,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,6633.0,,binding
799,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,7964.0,,binding
800,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,20205.0,,binding
801,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,2000.0,,binding
802,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,3000.0,,binding
803,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,20000.0,,binding
804,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,=,370000.0,,binding
805,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07900,Kd,>,500000.0,,binding
806,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P07333,Kd,=,120.0,cell_based,binding
807,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P06494,Kd,=,172.0,,binding
808,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P06494,Kd,=,1000.0,,binding
809,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P06240,Kd,=,4.2,,binding
810,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P05067,Kd,=,225.0,,binding
811,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P05067,Kd,=,537.0,,binding
812,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P05067,Kd,=,800.0,,binding
813,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P05067,Kd,=,828.0,,binding
